'Trial'	'Answer'	'Accuracy'	'reactionTime'	'Time'	'EventName'
50	NaN	NaN	NaN	338.949180900000	'FixationCrossEnd'
50	'right'	1	0.600010100000000	339.583575100000	'50.L5c.jpg_Answer'
51	NaN	NaN	NaN	339.600218200000	'FixationCrossStart'
51	NaN	NaN	NaN	340.400817400000	'FixationCrossEnd'
51	'right'	0	0.548187800000000	340.968594700000	'51.L4e.jpg_Answer'
52	NaN	NaN	NaN	340.985264700000	'FixationCrossStart'
52	NaN	NaN	NaN	341.785716000000	'FixationCrossEnd'
52	'right'	1	0.747645700000000	342.553599700000	'52.L2i.jpg_Answer'
53	NaN	NaN	NaN	342.570320000000	'FixationCrossStart'
53	NaN	NaN	NaN	343.370852700000	'FixationCrossEnd'
53	'left'	1	0.842104200000000	344.238882300000	'53.Ras.jpg_Answer'
54	NaN	NaN	NaN	344.255613400000	'FixationCrossStart'
54	NaN	NaN	NaN	345.056198800000	'FixationCrossEnd'
54	'right'	1	0.604904500000000	345.690556200000	'54.L4d.jpg_Answer'
55	NaN	NaN	NaN	345.707233500000	'FixationCrossStart'
55	NaN	NaN	NaN	346.507752100000	'FixationCrossEnd'
55	'left'	1	0.921173600000000	347.459258200000	'55.Rat.jpg_Answer'
56	NaN	NaN	NaN	347.475974000000	'FixationCrossStart'
56	NaN	NaN	NaN	348.276505200000	'FixationCrossEnd'
56	'left'	1	0.784385000000000	349.094489000000	'56.Rau.jpg_Answer'
57	NaN	NaN	NaN	349.111183800000	'FixationCrossStart'
57	NaN	NaN	NaN	349.911732800000	'FixationCrossEnd'
57	'right'	1	2.54118310000000	352.481703100000	'57.L7c.jpg_Answer'
58	NaN	NaN	NaN	352.498445100000	'FixationCrossStart'
58	NaN	NaN	NaN	353.299103700000	'FixationCrossEnd'
58	'right'	1	0.529978700000000	353.849944800000	'58.L5b.jpg_Answer'
59	NaN	NaN	NaN	353.866640700000	'FixationCrossStart'
59	NaN	NaN	NaN	354.667189700000	'FixationCrossEnd'
59	'left'	1	0.657925500000000	355.351688000000	'59.Rax.jpg_Answer'
60	NaN	NaN	NaN	355.368405900000	'FixationCrossStart'
60	NaN	NaN	NaN	356.169057800000	'FixationCrossEnd'
60	'right'	1	0.508088100000000	356.703258000000	'60.L2e.jpg_Answer'
61	NaN	NaN	NaN	356.719945200000	'FixationCrossStart'
61	NaN	NaN	NaN	357.520514700000	'FixationCrossEnd'
61	'right'	1	0.540492800000000	358.088202800000	'61.L3d.jpg_Answer'
62	NaN	NaN	NaN	358.104996100000	'FixationCrossStart'
62	NaN	NaN	NaN	358.905705800000	'FixationCrossEnd'
62	'left'	1	0.603617400000000	359.539865500000	'62.Raw.jpg_Answer'
NaN	NaN	NaN	NaN	359.540332800000	'BlockEnd'
NaN	NaN	NaN	NaN	364.556806600000	'TaskEnds'
